Pendidikan Agama,Pendidikan Pancasila,Bahasa Inggris,Bahasa Mandarin,Matematika (Umum),Biologi,Fisika,Kimia,Geografi,Sejarah,Sosiologi,Ekonomi,"Pendidikan Jasmani, Olahraga, dan Kesehatan",Informatika,Seni Musik,Bahasa Indonesia,Rata-rata,Pendidikan Agama (Next Sem),Pendidikan Pancasila (Next Sem),Bahasa Inggris (Next Sem),Bahasa Mandarin (Next Sem),Matematika (Umum) (Next Sem),Biologi (Next Sem),Fisika (Next Sem),Kimia (Next Sem),Geografi (Next Sem),Sejarah (Next Sem),Sosiologi (Next Sem),Ekonomi (Next Sem),"Pendidikan Jasmani, Olahraga, dan Kesehatan (Next Sem)",Informatika (Next Sem),Seni Musik (Next Sem),Bahasa Indonesia (Next Sem),Rata-rata (Next Sem)
65.10717605359316,75.27817309782299,66.85501102668883,60.778720841987536,67.98923294589653,72.10041128488864,67.79854053602556,68.57698207138174,75.8300540006503,70.6446936774577,65.89573221958248,73.62237539434388,71.10060161077847,57.50419976869703,72.25398834486448,72.07136731458775,68.96295376182795,70,89,75,70,73,78,66,71,85,75,66,76,73,62,74,83,74.12
75.59726717505043,79.955164432494,72.13469360551362,77.17916047125064,67.66186467130936,77.5321134441403,85.2619600048456,70.52237976480842,71.69765086720726,71.94658431268837,76.1466526561541,70.18148016287753,77.60289842060104,79.73086125449196,78.16839759441505,66.65458439895576,74.87335707730021,81,77,76,78,69,81,85,70,70,68,74,71,77,79,77,70,75.19
83.73277394265197,83.44377268812734,82.90774247859046,80.62114686013807,79.8578821878846,83.91888260749093,88.37450305487621,73.9917333000347,84.1475625958328,78.32585012682168,78.10857035671593,71.07428216494874,77.33298856928197,73.77061082701687,76.43766346932921,73.26600369796819,79.33199805798185,89,87,82,85,79,91,88,76,86,75,82,72,76,72,75,73,80.5
64.40843165782812,64.62242180927613,67.13674818658714,58.579224282936494,59.42538285566653,68.46254494804577,62.66578300904265,72.0256225455428,67.77932220446839,69.68678434542518,73.70643519649762,65.10441953536028,63.78054006731177,71.01148652238722,69.20054141404158,65.71632204528665,66.45700066410652,64,59,64,58,59,65,65,74,63,78,70,64,65,70,74,65,66.06
84.6740907966794,76.65557941270002,77.88066914967858,77.82291421607097,73.04383148740732,78.10472790933163,84.70060184889213,79.94164253878056,77.87211809389434,76.90796455607133,79.37113610393143,81.46563410434561,80.76299511634845,76.05747665278979,79.34070893245026,80.11649966764108,79.0449119116883,70,66,71,71,74,72,83,74,75,62,66,79,81,61,72,66,71.44
66.65090626763588,72.52803391118924,60.880361773758956,74.0995497543767,74.98859647808418,75.42461183420306,69.71164694442292,73.23211538039094,78.8066504329766,78.75572944672706,71.54101770913796,72.38347935891856,77.24143692894293,64.18287112895989,70.07150249188564,78.36473348295455,72.42895270778533,65,76,61,72,76,73,65,75,79,79,76,73,79,64,73,72,72.38
82.72899605138963,79.69931223121533,70.3238313163127,77.60344217775999,74.90341636171614,79.50818785705187,73.8062599189914,72.72437636809276,67.52866695454759,83.9620167678493,75.85414078575052,78.63872226147848,77.8418027605949,72.5158236781633,71.55766878572484,72.82641771297962,75.75144262435114,84,81,68,82,70,81,72,70,67,79,77,83,76,80,69,72,75.69
67.56786202314045,73.01673545235644,67.20511589968436,79.91615737526052,76.31945939675317,75.22550196561596,70.58540970492166,78.75510789588984,70.09367606168179,71.02739714651618,72.03357691603377,74.69281942000413,74.36824461230233,68.8080778250644,68.51873562015764,74.38321900304784,72.6573185199019,68,77,69,80,75,71,76,81,70,76,72,72,78,65,67,71,73.0
69.55177241613356,64.00883387256303,58.03964914828513,64.93900901663618,69.09321849080669,75.0026737287763,59.98579968497409,63.84273323252453,64.02857168905052,72.7546161938349,65.80088199438424,61.438956699816075,68.7690659112865,63.95239689647267,59.85365312988763,61.511722960296645,65.16084719160804,71,63,56,64,64,79,64,74,73,75,70,71,72,70,62,67,68.44
75.53249758269729,68.7833339188315,67.4010880878469,65.61281913152396,68.3230320211782,68.26346754059666,68.32313195162082,67.43651326197296,71.20627950211194,66.97780954058784,61.972593632820995,63.80017335607985,56.96719434313563,76.99637339079615,71.17606077034762,62.711935334938005,67.5927689604429,79,74,69,73,70,74,75,78,79,72,67,70,65,79,80,64,73.0
73.8312004863214,72.05604236227474,82.95316079017749,68.14103891195226,75.8128050274008,74.69778552048267,79.37461788685248,74.72037859468344,66.44938035002974,73.98483556009471,70.37961364359029,75.63832246608972,82.41130991590855,66.54329851214553,71.23931105630739,72.47695996438942,73.7943788155438,61,73,78,60,68,63,70,70,60,71,50,70,79,49,59,58,64.94
74.39045703154135,79.99924082913363,75.43089042080047,78.37762613720963,73.16974728994852,77.44823423569709,80.18760066299598,72.63711475992196,80.20540310763998,76.56047635224525,81.52591371101867,75.29151300822254,78.2048357844179,76.09558135021476,75.81755119840452,77.59326464973586,77.05846565807175,74,82,73,81,74,76,82,72,81,76,83,79,77,79,75,77,77.56
73.16245422060247,64.23059231485793,77.64658491856734,61.18010167172896,67.05435632578347,70.00707152065345,72.5401967199077,78.35927951318484,61.18695943335242,67.93994623252941,59.84424943548163,70.6365267440292,71.83683479697811,78.43239558533422,71.08159067894523,75.69854252168986,70.05235516460164,79,77,77,62,72,70,77,77,71,80,72,76,78,83,80,86,76.06
81.11214770158216,76.01672130886102,71.14815855992667,79.56797378534591,70.73245220816004,84.66899765723508,77.38265178370274,84.16884935144395,75.79189012322487,79.53721622589183,79.23970658056031,77.96774170383225,76.0296647269039,80.15524238623946,73.56214597647082,72.14578564909158,77.45170910802955,88,76,78,83,76,87,79,92,78,81,80,86,77,85,87,74,81.69
72.90653415528934,70.3282396331157,67.0218577316664,75.0181116013741,65.35357209503097,73.3059157886001,67.57027011328431,61.56864593827325,75.93260064750945,71.64595392177563,66.08729453360738,70.32825598632495,64.67388251866566,70.8381448639529,54.737006862235404,61.59339302018223,68.05685496318048,80,86,77,79,75,74,70,69,84,79,69,73,70,75,63,65,74.25
79.56589972819823,73.42132331566881,75.70731248120713,67.93567269618624,83.90893598527393,80.6222492253518,73.66617491488677,72.64612172244678,79.81762281386187,84.58195325760805,79.43840228582019,85.52861434374643,70.05784436145383,70.57266685426946,68.72489541649668,76.8784042550108,76.44213085359294,84,72,70,68,87,83,74,71,78,88,74,83,70,65,68,73,75.5
69.82293675020956,68.18516338382778,72.99121214180421,75.10656202726103,61.3166069547535,65.96005886168214,73.04563697180302,66.6062255818948,64.95388861939695,74.03760613943969,62.497418652567816,67.43701996223218,70.58813913021176,66.07581943163711,72.8606972812536,66.10053412520087,68.5990953759485,75,72,71,81,61,75,76,75,70,79,73,69,71,73,73,68,72.62
78.7839169282188,71.11208797351034,75.09717014451597,75.47093922590328,68.60311944726884,61.47338671770976,73.54459823430838,72.10226119661355,74.51994959886484,70.60818209907501,69.58868096698562,81.7831845158977,64.37904915343532,75.41057185281039,68.86781017007225,70.06192637228709,71.96292716234233,76,72,76,72,74,55,74,73,75,73,60,79,65,81,67,69,71.31
73.65147919371225,71.21982198572579,78.09311440776327,82.19021133633186,77.58706166281539,75.75390333764256,70.30479086108585,77.82111968570433,86.01874151522857,73.3335202376066,73.35707545982274,72.43154770167709,72.78992218410997,61.51049558822015,77.26217028586063,71.00923247480901,74.64588799488226,76,73,82,79,80,81,78,82,87,70,71,72,78,60,78,74,76.31
62.646617579621235,74.46388292224299,65.28784424837056,69.00458790416145,78.03014512952313,63.65185418345767,63.03494200059143,72.04446412139193,76.44536999363208,62.826224584920425,72.73638185776612,73.6029308733887,60.402130755118634,74.69043986311634,75.08096257279114,69.13900530730011,69.56798649358711,82,99,82,91,94,78,81,90,88,74,88,79,74,85,87,80,84.5
79.3389540903409,78.75950015047509,73.5928119074369,70.8199953272262,68.21308281593608,72.88940473201991,75.92601687737177,71.45633797364766,62.08971725254072,79.42079175173372,74.02833838807534,71.1790997954667,77.36301422096732,80.70041526126465,59.06766443141141,75.24854052846122,73.13085534402347,76,76,77,69,78,72,77,73,63,76,75,72,76,86,54,71,73.19
72.89821799202046,82.52701658006691,80.6711000579451,83.21009667827495,77.53522597359893,70.66526348697644,77.77962308978886,82.06570222177112,85.10842568944832,74.17230754370958,85.16676618043729,76.7921025978396,81.84371345404483,77.48199428174404,80.94231718463271,84.49085221892358,79.58442032695143,61,81,77,85,79,61,77,70,70,69,82,71,80,68,79,75,74.06
65.98047026594158,68.7160111686501,73.04035358909469,84.12345895753602,67.79959209155011,82.31621008236885,82.13765717076011,71.6289848988763,70.62477802138476,68.65521465906079,71.7745280007209,65.08194348958646,71.73434556578127,79.59994202163854,69.06011534000066,70.911919132439,72.69909527846187,61,62,63,80,69,75,74,60,63,60,60,60,66,73,60,69,65.94
70.67275818898949,81.04877100098092,80.50086898508258,79.49697235915455,78.09432530921498,77.71467096646343,81.68796172882907,79.0343775523826,80.75331991810236,80.25337464759845,84.79559699580452,82.56343104720098,80.14276977607666,86.77057071358661,81.27980320560852,85.7032740042778,80.6570528999596,70,81,82,75,80,80,79,78,75,83,86,79,77,85,84,87,80.06
72.3861787686451,60.1418703320542,75.87563954330855,70.02734693342525,69.09169187220802,70.7582074641598,67.62654991692656,70.48661002865663,66.39208539499644,75.72282702038376,68.78352515860665,67.43854651309974,64.72683664811554,70.69534467245512,70.28700122733737,71.29358879509944,69.48336564309238,79,67,78,69,73,65,72,70,84,85,74,78,73,71,73,80,74.44
72.51276145205078,69.64311489551855,80.77697740210922,85.07223019895896,72.51725277762694,85.59622730738491,79.06857618325833,77.61370636682227,75.66127740684753,70.72643079245144,82.58766346919941,73.77098908238841,73.74998751088842,82.6086524390112,68.23410365621778,70.03103183623558,76.26068642356061,75,66,81,85,71,87,86,78,69,68,87,73,70,85,66,70,76.06
82.1171718857491,83.67426524831376,84.63151634313412,80.69885063630824,94.85969144649795,81.06838030946034,81.05391234277589,78.22290975922012,82.82737718589486,85.28264926352338,88.2257333759568,74.76142178108842,80.977866411511,84.44136115733522,85.14313077626218,82.2405863923122,83.13917651970897,79,84,82,82,90,78,84,80,84,84,88,74,88,85,83,82,82.94
65.35389734702406,58.596958034734556,70.43130466095533,67.6049180142607,55.91713856403769,57.266262258779776,57.40716874882902,66.0316273538462,56.21813866727622,60.98665582832315,64.91529948144743,62.310947826631384,63.93621507792709,57.31276394261977,65.61604936634978,59.575718036983574,61.842566450626606,66,55,68,73,59,57,57,73,56,61,63,62,59,59,69,63,62.5
69.3924253506579,72.20418236217755,71.53091483030185,71.13542381772558,67.26238961276384,69.51777666665166,71.02644167683279,64.1400975568122,68.70285889108072,72.95392311781184,64.6283407034209,76.79843198061882,77.36359003564682,64.78977084284719,77.80362188789832,70.29761577908694,70.59673781952094,71,67,71,69,72,74,74,67,67,75,60,72,77,66,80,67,70.56
79.97793343168797,75.40210537526147,82.5005847720365,79.91583073014604,73.81459435291468,72.05935063607626,70.58384845985658,78.82506951806648,80.74771769480138,81.14018902979991,77.2954551628658,72.10037835758088,74.47498664578379,83.64710383071233,75.4622178129023,78.60244878931007,77.28436341248765,80,73,83,84,76,71,70,78,82,77,79,70,74,81,78,77,77.06
68.6065206519106,75.6676882970802,71.69635026138964,79.21833663866386,77.8525616008191,71.50624333691054,73.35145293304672,71.2291918695819,66.88760708705999,69.69756092204895,74.97585970838914,75.61107056093294,74.72751258774824,72.47610779999185,78.65010609838995,74.30248259258973,73.52854080915958,68,79,84,79,86,71,75,70,81,79,83,83,76,78,79,90,78.81
80.37199850733629,67.98685370584396,57.24372810876484,78.27466950604695,69.7319010982491,75.79347085329127,75.34524416173352,84.79273237893423,78.85571213157458,77.68502450084992,81.04068514002492,78.69821730105174,74.56734440191438,82.21310901812934,71.30697872741518,78.47196530452436,75.77372717785528,75,62,62,79,68,76,75,85,82,79,80,73,72,84,76,76,75.25
64.24222509573934,72.99979335400087,72.94502227528554,80.36234887599421,64.155204599212,68.97563818715183,76.09348619929162,73.65666034840744,72.88159932310842,67.1993955516282,69.02598232596375,78.20527910753718,71.72252809765126,73.85687254714327,71.4041324225385,66.06464649017207,71.4869259250516,62,75,67,80,63,71,78,77,67,72,66,83,78,77,69,62,71.69
80.10200106773948,77.94911086002698,86.96113312420044,70.35504203911178,79.5458135433669,68.87522910717949,76.21968177572988,80.31548188268033,65.07227335688206,74.40828656615646,72.6169002671514,71.92316244588889,77.35901219866128,81.03637746947747,74.76655536121872,76.4603810751646,75.87290263378975,83,85,98,73,81,69,77,88,73,82,73,75,81,93,81,82,80.88
74.79315758833584,74.23063135482168,68.77490063447907,79.76383683165406,75.69759066383378,76.1960212730525,70.1890656779117,71.9255118330934,73.34094283448572,66.55099035579535,65.7814421970512,71.21787416984677,76.83421765525155,70.9559268733899,69.12758783508603,70.14818555685125,72.22049270843374,76,77,79,85,84,78,79,76,79,72,72,76,87,70,76,72,77.38
78.56219819257247,79.06961549419852,91.66651756933182,86.11201345073563,85.96278086970767,86.68181212966594,75.8448059616288,74.72708723336284,75.30455885062875,87.51144097498822,78.10295136388658,74.5821293971026,78.68392930719997,79.64588264972589,82.18097667677185,82.09366541185925,81.04577284583543,76,79,87,90,86,89,76,73,74,89,83,74,82,82,81,85,81.62
72.13120139713853,79.70038617907463,73.07613654775527,75.49072253298085,79.70597456902284,73.06299719678435,73.42534709860038,79.23044446497173,71.98343833348096,74.34814409848572,79.05081510672053,86.54256642368594,79.29912674031979,78.63530303145612,78.92611213486971,70.90615284617081,76.59467929384488,83,88,68,84,81,71,79,94,77,78,84,100,83,88,82,74,82.12
77.26599700377555,76.539180868694,78.29593601223979,77.27055357275536,78.58651169746157,75.13067733588,76.98105789723498,70.54887048009104,75.08847692036144,83.64218105125923,78.28205500851729,76.58340812346063,86.16862969164774,69.88383841887061,71.1407355331449,85.25157036675736,77.29122999888448,73,68,71,70,67,59,80,59,64,78,66,74,80,62,62,72,69.06
73.17041984963234,71.7276999879387,66.94459354390945,75.17909650136272,75.66291451702499,67.4681433652132,72.23923724163552,71.26303600922233,74.22050090148153,67.34436395828445,79.20035244195346,77.51973407737569,71.12473737572358,71.85852161119581,72.25850441799959,69.04907240435516,72.26443301276927,70,71,64,73,72,64,67,72,74,69,78,76,71,74,73,69,71.06
70.34482178846235,71.21061704126448,80.62631073317317,77.29506042128972,77.23524241632065,74.41159694465948,66.97533383498136,72.35451335675063,77.41441117770444,66.2706457328011,75.74473491400386,84.17501500595137,77.87105210958619,79.63211455744747,73.65366263184833,77.40162862346249,75.16354758060669,73,81,84,84,82,77,65,81,82,79,86,94,86,88,79,86,81.69
69.24794298913172,76.81652812260803,76.10914973120572,74.28676493109022,79.4172461594944,70.14328487166496,71.90192147853358,73.31451926769338,67.6891542054549,73.97186877990313,64.24255699613266,78.07198173304295,73.07039589373173,70.23274454138308,68.66534099942629,71.66431391280597,72.42785716333142,64,78,78,70,80,71,71,78,63,73,56,79,71,64,70,71,71.06
80.41355926575355,79.71095560557929,73.44457097549918,72.74206234875331,80.25675424348972,73.36052368881633,77.271809582289,77.59103392451287,78.53257137052518,81.26361286280084,70.65744602755487,67.41646408558904,74.13502430574972,85.9799027510524,87.08313121232837,86.12814638972091,77.87422304000091,82,79,77,71,83,73,76,80,78,84,79,65,77,88,92,89,79.56
71.93017075709524,63.98450218597454,61.179882087639484,69.82488678815163,71.90470944515188,79.39820460117848,77.23410489361092,74.03210299085679,68.44585374119298,68.09117980467423,74.16571603125585,76.38033249009732,74.8544839071266,67.72208779786541,76.14841573985912,75.02463243140573,71.89507910582101,76,66,52,73,64,73,71,70,52,61,69,61,59,57,65,68,64.81
71.09554225353116,72.52726943298077,79.8913541572899,75.2763366087526,84.39461079266434,78.95452066480495,74.01571834353571,76.3978462825274,76.76579124767065,72.80692271827351,71.88593329359392,79.95582375352956,80.67524076969254,79.46778163224685,84.02546475610107,73.74000810442405,76.99226030072619,71,71,95,77,95,87,77,78,79,76,79,79,91,82,83,79,81.19
93.74835782358284,80.87239840045643,80.31357617638473,76.57720958248095,83.1480274240931,82.85839230907992,88.00669039450044,86.59645870132944,79.41213713813151,83.4133728010981,83.51969388778876,76.49709275841772,80.47227035816034,81.52293584015675,92.54512909233192,86.33425757301396,83.48987501631294,93,78,77,77,84,85,88,88,76,81,83,74,80,80,92,81,82.31
82.66646728689597,71.8624460314124,85.32669593222842,85.86113383227892,69.36389868143533,75.82903989757922,81.83445138223601,82.57756578484937,75.96314986472235,77.8281262018902,76.36871821193274,79.90771375188906,85.34151617446803,75.50041273145244,84.35972600600053,75.44726315542403,79.12739530791843,81,74,84,82,65,70,90,80,77,74,80,77,91,81,81,79,79.12
69.13174627667638,77.46285543087686,77.97956422919889,77.62693202297407,66.7908952980701,71.04012744880055,77.4848252991774,73.57759154198027,68.00141810817348,75.661472034788,69.79584604420344,82.34250658112185,81.09408965125209,76.39036947093864,80.17491586300966,73.6938390897777,74.89056214943872,55,73,72,64,58,69,71,63,57,74,60,76,72,58,70,72,66.5
84.8332570826948,88.3946710873301,82.23356301979129,79.73013375324831,72.48295981993414,80.59040198221226,85.12318553363127,85.73423674865788,83.52789493941177,78.29957413600852,71.12196176608177,78.52999412079605,79.48434525554997,79.44142477486965,84.09885139570935,90.93445166589392,81.53505669261382,75,84,81,78,69,72,81,74,78,80,59,69,77,68,85,89,76.19
73.5772691440977,71.87596418910994,71.66351406987178,73.58154696943082,68.81815433315025,73.56061592862251,75.21368481655124,74.00805345276468,75.24733280491614,75.12836118163492,64.10013972366002,76.14397392686925,69.60454890657998,67.48042731987245,67.43736399561726,75.12733118725488,72.03551762187524,59,69,57,68,63,72,67,57,69,70,62,67,66,65,57,70,64.88
63.69650268798646,56.39953340418367,67.19956640007214,57.61133667011659,65.50848411670178,66.001871952476,69.23726273258595,73.71780125644499,57.98599569460802,64.54700804379549,63.42770084888964,66.97812575391553,65.88772117877882,63.04664611042763,62.60486638105645,59.22712304819049,63.94234664251435,71,55,77,63,74,73,77,74,68,71,67,71,72,69,70,71,70.19
74.89887635744553,72.25558935341063,74.54840943438867,68.40758776303541,66.67539110194083,64.56799311226685,71.75415636411628,64.76060232277182,79.20288379024574,63.42135553994578,71.3278690414755,77.79384198148192,72.95501724173202,70.83793700787189,65.11715021060351,63.050722502574466,70.09846144533168,79,70,77,79,73,68,82,68,87,74,79,87,80,68,75,71,76.06
69.49629093945865,73.17677659874546,63.45179044247987,59.95073285678897,53.35519324212563,60.74221617655804,65.07775618237552,73.6416565990544,69.01170885603557,67.17146741840449,63.64544208836507,62.730211808590944,72.67427838241053,66.64973309866267,55.133036935265615,62.27834215538451,64.88666461129412,71,71,58,61,59,61,61,74,67,70,63,57,74,67,54,59,64.19
68.95135242093532,70.51111253390613,76.05698588121888,72.70520817082222,72.85810554477514,79.80979838641964,69.76012713086001,82.5634302092302,69.88589462293803,73.68842356285631,71.83641460277963,73.85952824729826,75.4653925551591,75.41160878023784,69.47684592669056,67.6278591925556,73.15425548554268,69,72,81,72,74,76,71,88,69,76,68,73,75,76,69,71,73.75
87.60795085047631,72.672170197945,78.5881540893077,67.05388534333177,73.69402829642438,74.45609497603554,77.45616724558693,61.47982119098806,75.92279496133942,69.34338461910829,76.71382045192237,69.91044591175695,70.81467841631985,73.72395384398142,69.83044454793179,72.71441966227098,73.24888841279542,89,73,80,61,72,78,83,60,75,73,78,70,71,72,68,73,73.5
77.41530771865983,74.21633430288277,88.4719718235232,76.90194309725678,82.48878212333649,87.14664196884534,80.3074660487962,79.25635706264873,84.51337700471352,88.97185567501218,77.53561023594406,82.63144740128922,74.71971358653978,81.41618154296546,83.5532099840668,79.10906335260108,81.1659539330676,76,77,88,71,81,87,75,74,84,92,79,83,72,79,86,80,80.25
74.34967769969467,69.59350302728357,77.0200299257283,81.91310811323658,71.1489175199685,73.5212780360589,79.14736810109173,82.6950904654345,69.16868780777617,75.79071318174107,78.05029098041844,76.12435491567658,64.25067653443539,79.14008691536468,84.23131862427404,77.21794562466833,75.83519046705321,75,68,75,81,62,79,83,83,72,76,79,79,64,81,79,78,75.88
68.74896708948437,71.33886112413427,82.75406269423365,78.45431006025848,77.10463044787733,75.68656027362756,70.59881179500083,72.90164145267684,73.5148836775631,76.65236893627791,81.4490918272902,79.49618803992132,66.80757557697548,75.02447220046093,77.58831408179518,76.99879900667887,75.31997114276602,68,75,88,76,77,72,71,72,74,79,78,79,66,76,82,75,75.5
76.00085908898035,93.71757398475924,72.76160509426185,73.73108567258718,80.31500331222531,89.7310431807367,74.96605365239658,77.81788607768247,84.5334962709959,79.05771713147877,77.47400863326597,81.97519241535105,80.50961785706541,84.2992218341014,85.60437235124425,80.68204320594425,80.8235487351923,77,94,75,76,86,100,76,87,97,82,82,88,84,82,96,86,85.5
65.40298708185212,65.01487836639124,66.38997623820701,64.22017664431789,63.94128104334913,69.92745905909679,71.52490435673579,56.40655873179347,63.99442921366342,60.5008512877344,62.389466122530216,65.95690450363718,67.29151531267291,63.38369123690385,54.37762178134656,59.11909555207968,63.740112283269475,73,70,72,69,63,76,75,60,67,65,68,71,77,71,59,60,68.5
80.66057114154366,62.47594068036817,82.11520854895282,78.78422274376554,82.75895319819294,75.18522685613803,65.8710456704283,78.32988599807531,82.55133841073453,80.80168181810993,72.86461537310265,76.61187816785606,73.51389144664321,72.08174046959597,80.95501564644208,70.19041123421702,75.98447671276038,84,68,84,85,85,78,68,76,78,80,82,82,77,73,91,73,79.0
74.38524381652678,73.33419780207291,71.4030883529396,79.58639742864786,84.66184121184472,77.92994218820851,71.32558696661401,83.05404866814497,87.2828347396097,75.62311434870186,76.46155463584626,81.43262911985181,86.9636947083601,76.2551552408087,72.19207706444381,82.01141900079688,78.36892658083866,76,76,75,80,86,76,69,79,88,69,79,80,86,78,67,81,77.81
71.60240913681228,67.63772602327693,64.81640247281354,72.57896242606101,70.24724879384061,63.76489118658332,67.85254242762915,60.848531110977554,71.03652105329039,66.29590092418651,65.4285146091771,67.44269634533862,67.80860726775202,72.08171907892859,70.56252142772689,66.82502237713678,67.9268885413457,73,69,75,72,71,70,69,58,72,68,64,70,70,71,75,64,69.44
84.53711096462962,82.72245648449271,78.58577203460446,80.09517942485222,79.97765577181904,83.24507693190566,78.88365714242643,78.76672428392648,90.56255676320444,85.41744762477016,76.91576689390895,83.57347518574564,81.31052054431053,82.67652609233511,81.40547683886017,86.66698344346082,82.20889915157828,85,82,79,81,84,79,77,79,93,88,77,87,79,88,79,82,82.44
78.4205837607293,76.38203854640064,81.90343492238716,77.85890724291144,77.29987493411737,78.26259504990264,76.22443692064024,76.73861700244942,73.75900909366271,72.93664593935269,71.69963010505988,69.73256560348669,72.2938952305493,75.82114686513745,77.20806994970026,75.33599922173387,75.74234064926381,80,77,84,76,75,76,75,73,69,70,65,71,73,78,74,77,74.56
61.145042979859205,80.79649221930771,78.3559610449479,75.15235968658163,82.46101379326234,68.03673984307744,82.36168603362601,68.09749004674326,74.11725005695278,66.55437380482498,72.99703090821782,74.85439292048794,72.15010877482322,76.49294765094669,73.41863267793228,70.31148678860845,73.58143807688748,63,80,79,74,87,72,85,67,84,69,88,83,69,86,76,72,77.12
75.32984274151973,82.21847819360991,74.8951991814966,82.7409241829561,84.27746829469108,69.82034001880078,83.8285412670366,88.46602282275492,79.42392813654106,81.15933025700554,83.34893595237722,76.78649775463631,79.07531044822078,71.59291168241587,78.85708447318368,80.65446930875413,79.52970529475002,81,83,76,89,84,76,93,89,82,80,91,76,87,78,92,92,84.31
88.93427940365433,91.6805879070099,82.47945339834433,83.6904305056545,95.83100101897877,85.60182242020343,87.35363322558362,86.01841408039589,82.24506015749688,94.47111034348102,83.71495722941896,80.71703667048733,84.09976290250823,76.34493428039431,83.09702696410608,81.51282129976035,85.48702073796737,84,89,80,80,93,83,86,87,72,95,76,79,88,73,81,78,82.75
78.9964744299291,72.54226007749311,80.34835095318671,82.90175124063909,79.81520795673048,74.83238983099208,76.61490375882043,68.28440657457217,75.24043441268627,71.6071389349583,79.38096318103896,88.77309322151484,78.40843945516151,65.95363053051913,74.1031803107206,76.52178590216475,76.52027567319547,73,67,79,69,74,78,74,58,64,67,70,81,68,69,69,70,70.62
76.677890057803,72.58703730345792,77.46756164468636,70.02859874690475,71.51655931807635,79.47009113952025,71.16278677710255,78.93216095896297,69.3937840582214,85.06523235046036,72.36975331948142,75.12277007248447,77.89416923695372,73.41435316899621,76.9581327368582,79.11788655410231,75.44867296525452,76,76,75,72,74,78,71,84,66,87,73,79,78,75,72,73,75.56
77.50626166481621,76.66068268216357,71.84414318328541,71.97003663208078,84.44873829242394,77.45264084354524,68.09407722069771,73.20313632112654,71.02747980840782,72.02652433268324,66.55571971375835,70.64357933036902,81.76097436826835,75.5985770066763,60.24738846154148,78.78681296478851,73.61417330166452,74,75,71,75,83,78,69,71,71,75,67,72,83,81,57,86,74.25
76.19892576722185,68.95435163114396,74.33709587159213,66.45378209859004,68.39949957134426,78.24350995602532,69.3921279533275,61.402119842901094,70.43426203876936,70.35783618810426,76.74262099954335,70.82246026355485,68.64286659547459,75.97605887883208,71.3547293151816,67.00066474484747,70.91955698227835,80,71,80,71,71,83,72,68,78,73,80,72,78,74,74,75,75.0
84.92666688542931,80.11998790530522,79.16630891611842,80.0412210397795,73.79833722563825,76.51341020182954,79.16959209188515,78.17836060759782,85.51382099680421,80.23870834635625,83.42619869590324,79.19865585560048,84.43312150145185,81.139317865587,79.21878150966353,79.08526363792613,80.26048458017974,91,80,88,90,80,82,82,81,89,88,91,76,84,83,82,86,84.56
65.94738773900085,73.25415947113721,70.51855719777376,68.20962106954964,76.25188972451602,64.46850074098165,68.60710139329349,75.85817461435333,72.29719557505692,70.48028623219187,71.9745985862064,71.61665172569987,63.13626813902605,68.97327144371584,78.8021891430244,67.42296019656982,70.48867581200608,74,79,78,73,76,67,74,77,74,78,80,78,66,73,87,69,75.19
73.76632611557528,72.64972736955102,74.92275506950627,72.44221702947547,77.79153869688726,76.3443982475483,79.22556926163205,70.10312535515216,73.65612877168245,74.22921802803629,77.63606573653993,71.39172520006179,79.93610020738868,81.289909138685,70.41346944791904,72.90346671162914,74.91885877420438,72,72,68,66,78,77,79,66,72,79,77,70,84,81,72,74,74.19
69.95205522471396,85.77364378956192,70.46221224013499,80.99983997695509,66.27855279064137,67.6634579353526,69.17869010693342,68.3832662089418,71.27221909538193,69.06782175256693,68.51500480250155,78.40407274854105,78.73068087874024,77.358195258051,75.23170754409605,73.07542809507218,73.14667802801164,70,90,67,83,64,68,71,65,69,71,68,76,79,74,72,66,72.06
74.90974567540242,72.6291116049565,79.2098776458954,71.52674716599797,72.425294482855,83.15946540975601,86.8981443373424,79.36137481956436,82.92718489020518,76.16565754151205,70.70652819829354,80.45575722182488,80.24134574508228,77.75324189813318,76.1830218382064,82.20595202163746,77.92240315604157,72,71,76,74,69,83,85,84,84,74,71,78,82,78,77,79,77.31
71.73964535929737,72.79940763198145,71.6277779926326,77.09317533961388,71.22884546588844,73.24709962385852,73.13953271529874,75.36526886476494,69.23143829441486,77.10433548662107,82.90482877975813,77.34576738801854,84.37491625044134,83.33830145581936,80.556985762674,77.04173973961916,76.1336916344189,69,71,72,75,70,75,69,75,69,77,84,79,87,82,80,78,75.75
80.30020166251668,84.00669858310579,78.22934667376933,70.77509596395217,82.6477199918043,74.53235657161463,75.37699358033757,80.18881946126844,79.71207533352214,73.12732168971134,81.01515754195519,85.01839802559473,74.54599186996057,86.55011637553329,72.38684559563977,90.77432044314426,79.32421621021439,86,91,89,85,92,78,74,86,87,74,89,88,75,92,74,91,84.44
70.39361585330884,73.17800298986072,62.98975014329791,72.13923767337972,73.59232889431722,72.01910748522879,69.63451262046439,67.71709541308718,78.10255110341282,72.60395368071602,80.15367988831012,69.81750623175165,70.27594453886518,76.52788922870708,64.33504319570844,66.38260120496165,71.2414262590861,68,72,50,60,73,63,62,64,72,71,76,62,63,71,59,63,65.56
